regiao,estado,cod_uf,data,semana_epi,populacao_tcu2019,casos_acumulado,casos_novos,obitos_acumulado,obitos_novos,incidencia100k,mortalidade100k
Norte,RO,11,2020-06-07,24,,0,0,0,0,,
Norte,RO,11,2020-06-08,24,1777225,8626,516,245,10,485.36,13.79
Norte,RO,11,2020-06-08,24,,0,0,0,0,,
Norte,RO,11,2020-06-09,24,1777225,9220,594,255,10,518.79,14.35
Norte,RO,11,2020-06-09,24,,0,0,0,0,,
Norte,RO,11,2020-06-10,24,1777225,9850,630,267,12,554.23,15.02
Norte,RO,11,2020-06-10,24,,0,0,0,0,,
Norte,RO,11,2020-06-11,24,1777225,10547,697,293,26,593.45,16.49
Norte,RO,11,2020-06-11,24,,0,0,0,0,,
Norte,RO,11,2020-06-12,24,1777225,11224,677,296,3,631.55,16.66
Norte,RO,11,2020-06-12,24,,0,0,0,0,,
Norte,RO,11,2020-06-13,24,1777225,11710,486,309,13,658.89,17.39
Norte,RO,11,2020-06-13,24,,0,0,0,0,,
Norte,RO,11,2020-06-14,25,1777225,11865,155,324,15,667.61,18.23
Norte,RO,11,2020-06-14,25,,0,0,0,0,,
Norte,RO,11,2020-06-15,25,1777225,12180,315,332,8,685.34,18.68
Norte,RO,11,2020-06-15,25,,0,0,0,0,,
Norte,RO,11,2020-06-16,25,1777225,13010,830,346,14,732.04,19.47
Norte,RO,11,2020-06-16,25,,0,0,0,0,,
Norte,RO,11,2020-06-17,25,1777225,13567,557,360,14,763.38,20.26
Norte,RO,11,2020-06-17,25,,0,0,0,0,,
Norte,RO,11,2020-06-18,25,1777225,13804,237,374,14,776.72,21.04
Norte,RO,11,2020-06-18,25,,0,0,0,0,,
Norte,RO,11,2020-06-19,25,1777225,14353,549,391,17,807.61,22
Norte,RO,11,2020-06-19,25,,0,0,0,0,,
Norte,RO,11,2020-06-20,25,1777225,14952,599,409,18,841.31,23.01
Norte,RO,11,2020-06-20,25,,0,0,0,0,,
Norte,RO,11,2020-06-21,26,1777225,15181,229,417,8,854.2,23.46
Norte,RO,11,2020-06-21,26,,0,0,0,0,,
Norte,RO,11,2020-06-22,26,1777225,15827,646,431,14,890.55,24.25
Norte,RO,11,2020-06-22,26,,0,0,0,0,,
Norte,RO,11,2020-06-23,26,1777225,16498,671,444,13,928.3,24.98
Norte,RO,11,2020-06-23,26,,0,0,0,0,,
Norte,RO,11,2020-06-24,26,1777225,17424,926,455,11,980.4,25.6
Norte,RO,11,2020-06-24,26,,0,0,0,0,,
Norte,RO,11,2020-06-25,26,1777225,18173,749,467,12,1022.55,26.28
Norte,RO,11,2020-06-25,26,,0,0,0,0,,
Norte,RO,11,2020-06-26,26,1777225,19271,1098,476,9,1084.33,26.78
Norte,RO,11,2020-06-26,26,,0,0,0,0,,
Norte,RO,11,2020-06-27,26,1777225,19271,0,476,0,1084.33,26.78
Norte,RO,11,2020-06-27,26,,0,0,0,0,,
Norte,RO,11,2020-06-28,27,1777225,19820,549,486,10,1115.22,27.35
Norte,RO,11,2020-06-28,27,,0,0,0,0,,
Norte,RO,11,2020-06-29,27,1777225,20406,586,500,14,1148.19,28.13
Norte,RO,11,2020-06-29,27,,0,0,0,0,,
Norte,RO,11,2020-06-30,27,1777225,21251,845,518,18,1195.74,29.15
Norte,RO,11,2020-06-30,27,,0,0,0,0,,
Norte,RR,14,2020-02-25,9,605761,0,0,0,0,0,0
Norte,RR,14,2020-02-26,9,605761,0,0,0,0,0,0
Norte,RR,14,2020-02-27,9,605761,0,0,0,0,0,0
Norte,RR,14,2020-02-28,9,605761,0,0,0,0,0,0
Norte,RR,14,2020-02-29,9,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-01,10,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-02,10,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-03,10,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-04,10,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-05,10,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-06,10,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-07,10,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-08,11,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-09,11,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-10,11,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-11,11,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-12,11,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-13,11,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-14,11,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-15,12,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-16,12,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-17,12,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-18,12,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-19,12,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-20,12,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-21,12,605761,0,0,0,0,0,0
Norte,RR,14,2020-03-22,13,605761,2,2,0,0,0.33,0
Norte,RR,14,2020-03-23,13,605761,2,0,0,0,0.33,0
Norte,RR,14,2020-03-24,13,605761,2,0,0,0,0.33,0
Norte,RR,14,2020-03-25,13,605761,8,6,0,0,1.32,0
Norte,RR,14,2020-03-26,13,605761,8,0,0,0,1.32,0
Norte,RR,14,2020-03-27,13,605761,10,2,0,0,1.65,0
Norte,RR,14,2020-03-27,13,,0,0,0,0,,
Norte,RR,14,2020-03-28,13,605761,12,2,0,0,1.98,0
Norte,RR,14,2020-03-28,13,,0,0,0,0,,
Norte,RR,14,2020-03-29,14,605761,16,4,0,0,2.64,0
Norte,RR,14,2020-03-29,14,,0,0,0,0,,
Norte,RR,14,2020-03-30,14,605761,16,0,0,0,2.64,0
Norte,RR,14,2020-03-30,14,,0,0,0,0,,
Norte,RR,14,2020-03-31,14,605761,16,0,0,0,2.64,0
Norte,RR,14,2020-03-31,14,,0,0,0,0,,
Norte,RR,14,2020-04-01,14,605761,22,6,0,0,3.63,0
Norte,RR,14,2020-04-01,14,,0,0,0,0,,
Norte,RR,14,2020-04-02,14,605761,26,4,0,0,4.29,0
Norte,RR,14,2020-04-02,14,,0,0,0,0,,
Norte,RR,14,2020-04-03,14,605761,30,4,0,0,4.95,0
Norte,RR,14,2020-04-03,14,,0,0,0,0,,
Norte,RR,14,2020-04-04,14,605761,37,7,1,1,6.11,0.17
Norte,RR,14,2020-04-04,14,,0,0,0,0,,
Norte,RR,14,2020-04-05,15,605761,42,5,1,0,6.93,0.17
Norte,RR,14,2020-04-05,15,,0,0,0,0,,
Norte,RR,14,2020-04-06,15,605761,42,0,1,0,6.93,0.17
Norte,RR,14,2020-04-06,15,,0,0,0,0,,
Norte,RR,14,2020-04-07,15,605761,42,0,1,0,6.93,0.17
Norte,RR,14,2020-04-07,15,,0,0,0,0,,
Norte,RR,14,2020-04-08,15,605761,49,7,1,0,8.09,0.17
Norte,RR,14,2020-04-08,15,,0,0,0,0,,
Norte,RR,14,2020-04-09,15,605761,52,3,1,0,8.58,0.17
Norte,RR,14,2020-04-09,15,,0,0,0,0,,
Norte,RR,14,2020-04-10,15,605761,63,11,3,2,10.4,0.5
Norte,RR,14,2020-04-10,15,,0,0,0,0,,
Norte,RR,14,2020-04-11,15,605761,75,12,3,0,12.38,0.5
Norte,RR,14,2020-04-11,15,,0,0,0,0,,
Norte,RR,14,2020-04-12,16,605761,79,4,3,0,13.04,0.5
Norte,RR,14,2020-04-12,16,,0,0,0,0,,
Norte,RR,14,2020-04-13,16,605761,83,4,3,0,13.7,0.5
Norte,RR,14,2020-04-13,16,,0,0,0,0,,
Norte,RR,14,2020-04-14,16,605761,113,30,3,0,18.65,0.5
Norte,RR,14,2020-04-14,16,,0,0,0,0,,
Norte,RR,14,2020-04-15,16,605761,114,1,3,0,18.82,0.5
Norte,RR,14,2020-04-15,16,,0,0,0,0,,
Norte,RR,14,2020-04-16,16,605761,142,28,3,0,23.44,0.5
Norte,RR,14,2020-04-16,16,,0,0,0,0,,
Norte,RR,14,2020-04-17,16,605761,164,22,3,0,27.07,0.5
Norte,RR,14,2020-04-17,16,,0,0,0,0,,
Norte,RR,14,2020-04-18,16,605761,201,37,3,0,33.18,0.5
Norte,RR,14,2020-04-18,16,,0,0,0,0,,
Norte,RR,14,2020-04-19,17,605761,222,21,3,0,36.65,0.5
Norte,RR,14,2020-04-19,17,,0,0,0,0,,
Norte,RR,14,2020-04-20,17,605761,244,22,3,0,40.28,0.5
Norte,RR,14,2020-04-20,17,,0,0,0,0,,
Norte,RR,14,2020-04-21,17,605761,247,3,3,0,40.78,0.5
Norte,RR,14,2020-04-21,17,,0,0,0,0,,
Norte,RR,14,2020-04-22,17,605761,280,33,3,0,46.22,0.5
Norte,RR,14,2020-04-22,17,,0,0,0,0,,
Norte,RR,14,2020-04-23,17,605761,297,17,3,0,49.03,0.5
Norte,RR,14,2020-04-23,17,,0,0,0,0,,
Norte,RR,14,2020-04-24,17,605761,304,7,3,0,50.18,0.5
Norte,RR,14,2020-04-24,17,,0,0,0,0,,
Norte,RR,14,2020-04-25,17,605761,345,41,3,0,56.95,0.5
Norte,RR,14,2020-04-25,17,,0,0,0,0,,
Norte,RR,14,2020-04-26,18,605761,401,56,4,1,66.2,0.66
Norte,RR,14,2020-04-26,18,,0,0,0,0,,
Norte,RR,14,2020-04-27,18,605761,407,6,4,0,67.19,0.66
Norte,RR,14,2020-04-27,18,,0,0,0,0,,
Norte,RR,14,2020-04-28,18,605761,425,18,6,2,70.16,0.99
Norte,RR,14,2020-04-28,18,,0,0,0,0,,
Norte,RR,14,2020-04-29,18,605761,452,27,6,0,74.62,0.99
Norte,RR,14,2020-04-29,18,,0,0,0,0,,
Norte,RR,14,2020-04-30,18,605761,519,67,7,1,85.68,1.16
Norte,RR,14,2020-04-30,18,,0,0,0,0,,
Norte,RR,14,2020-05-01,18,605761,602,83,8,1,99.38,1.32
Norte,RR,14,2020-05-01,18,,0,0,0,0,,
Norte,RR,14,2020-05-02,18,605761,668,66,9,1,110.27,1.49
Norte,RR,14,2020-05-02,18,,0,0,0,0,,
Norte,RR,14,2020-05-03,19,605761,740,72,11,2,122.16,1.82
Norte,RR,14,2020-05-03,19,,12,12,0,0,,
Norte,RR,14,2020-05-04,19,605761,806,66,11,0,133.06,1.82
Norte,RR,14,2020-05-04,19,,12,0,0,0,,
Norte,RR,14,2020-05-05,19,605761,869,63,11,0,143.46,1.82
Norte,RR,14,2020-05-05,19,,11,-1,0,0,,
Norte,RR,14,2020-05-06,19,605761,932,63,13,2,153.86,2.15
Norte,RR,14,2020-05-06,19,,11,0,0,0,,
Norte,RR,14,2020-05-07,19,605761,1020,88,14,1,168.38,2.31
Norte,RR,14,2020-05-07,19,,11,0,0,0,,
Norte,RR,14,2020-05-08,19,605761,1124,104,16,2,185.55,2.64
Norte,RR,14,2020-05-08,19,,11,0,0,0,,
Norte,RR,14,2020-05-09,19,605761,1202,78,18,2,198.43,2.97
Norte,RR,14,2020-05-09,19,,16,5,0,0,,
Norte,RR,14,2020-05-10,20,605761,1290,88,21,3,212.96,3.47
Norte,RR,14,2020-05-10,20,,16,0,0,0,,
Norte,RR,14,2020-05-11,20,605761,1295,5,24,3,213.78,3.96
Norte,RR,14,2020-05-11,20,,16,0,1,1,,
Norte,RR,14,2020-05-12,20,605761,1328,33,27,3,219.23,4.46
Norte,RR,14,2020-05-12,20,,16,0,1,0,,
Norte,RR,14,2020-05-13,20,605761,1411,83,29,2,232.93,4.79
Norte,RR,14,2020-05-13,20,,17,1,1,0,,
Norte,RR,14,2020-05-14,20,605761,1500,89,37,8,247.62,6.11
Norte,RR,14,2020-05-14,20,,19,2,1,0,,
Norte,RR,14,2020-05-15,20,605761,1589,89,40,3,262.31,6.6
Norte,RR,14,2020-05-15,20,,19,0,1,0,,
Norte,RR,14,2020-05-16,20,605761,1706,117,49,9,281.63,8.09
Norte,RR,14,2020-05-16,20,,22,3,1,0,,
Norte,RR,14,2020-05-17,21,605761,1791,85,51,2,295.66,8.42
Norte,RR,14,2020-05-17,21,,22,0,1,0,,
Norte,RR,14,2020-05-18,21,605761,1876,85,60,9,309.69,9.9
Norte,RR,14,2020-05-18,21,,22,0,1,0,,
Norte,RR,14,2020-05-19,21,605761,1985,109,61,1,327.69,10.07
Norte,RR,14,2020-05-19,21,,22,0,1,0,,
Norte,RR,14,2020-05-20,21,605761,2067,82,64,3,341.22,10.57
Norte,RR,14,2020-05-20,21,,22,0,1,0,,
Norte,RR,14,2020-05-21,21,605761,2146,79,72,8,354.27,11.89
Norte,RR,14,2020-05-21,21,,22,0,1,0,,
Norte,RR,14,2020-05-22,21,605761,2306,160,81,9,380.68,13.37
Norte,RR,14,2020-05-22,21,,27,5,1,0,,
Norte,RR,14,2020-05-23,21,605761,2374,68,81,0,391.9,13.37
Norte,RR,14,2020-05-23,21,,27,0,1,0,,
Norte,RR,14,2020-05-24,22,605761,2439,65,84,3,402.63,13.87
Norte,RR,14,2020-05-24,22,,28,1,1,0,,
Norte,RR,14,2020-05-25,22,605761,2514,75,86,2,415.02,14.2
Norte,RR,14,2020-05-25,22,,29,1,1,0,,
Norte,RR,14,2020-05-26,22,605761,2583,69,102,16,426.41,16.84
Norte,RR,14,2020-05-26,22,,29,0,1,0,,
Norte,RR,14,2020-05-27,22,605761,2682,99,102,0,442.75,16.84
Norte,RR,14,2020-05-27,22,,30,1,1,0,,
Norte,RR,14,2020-05-28,22,605761,2959,277,102,0,488.48,16.84
Norte,RR,14,2020-05-28,22,,35,5,1,0,,
Norte,RR,14,2020-05-29,22,605761,3098,139,108,6,511.42,17.83
Norte,RR,14,2020-05-29,22,,37,2,1,0,,
Norte,RR,14,2020-05-30,22,605761,3299,201,110,2,544.6,18.16
Norte,RR,14,2020-05-30,22,,37,0,1,0,,
Norte,RR,14,2020-05-31,23,605761,3474,175,116,6,573.49,19.15
Norte,RR,14,2020-05-31,23,,43,6,1,0,,
Norte,RR,14,2020-06-01,23,605761,3692,218,116,0,609.48,19.15
Norte,RR,14,2020-06-01,23,,46,3,1,0,,
Norte,RR,14,2020-06-02,23,605761,3850,158,120,4,635.56,19.81
Norte,RR,14,2020-06-02,23,,47,1,1,0,,
Norte,RR,14,2020-06-03,23,605761,4143,293,124,4,683.93,20.47
Norte,RR,14,2020-06-03,23,,48,1,1,0,,
Norte,RR,14,2020-06-04,23,605761,4483,340,127,3,740.06,20.97
Norte,RR,14,2020-06-04,23,,58,10,1,0,,
Norte,RR,14,2020-06-05,23,605761,4831,348,139,12,797.51,22.95
Norte,RR,14,2020-06-05,23,,59,1,1,0,,
Norte,RR,14,2020-06-06,23,605761,5238,407,139,0,864.7,22.95
Norte,RR,14,2020-06-06,23,,67,8,1,0,,
Norte,RR,14,2020-06-07,24,605761,5529,291,142,3,912.74,23.44
Norte,RR,14,2020-06-07,24,,73,6,1,0,,
Norte,RR,14,2020-06-08,24,605761,5768,239,145,3,952.19,23.94
Norte,RR,14,2020-06-08,24,,73,0,1,0,,
Norte,RR,14,2020-06-09,24,605761,6056,288,168,23,999.73,27.73
Norte,RR,14,2020-06-09,24,,79,6,1,0,,
Norte,RR,14,2020-06-10,24,605761,6347,291,182,14,1047.77,30.04
Norte,RR,14,2020-06-10,24,,84,5,1,0,,
Norte,RR,14,2020-06-11,24,605761,6594,247,188,6,1088.55,31.04
Norte,RR,14,2020-06-11,24,,88,4,2,1,,
Norte,RR,14,2020-06-12,24,605761,6712,118,192,4,1108.03,31.7
Norte,RR,14,2020-06-12,24,,88,0,2,0,,
Norte,RR,14,2020-06-13,24,605761,6842,130,197,5,1129.49,32.52
Norte,RR,14,2020-06-13,24,,88,0,2,0,,
Norte,RR,14,2020-06-14,25,605761,6875,33,200,3,1134.94,33.02
Norte,RR,14,2020-06-14,25,,88,0,2,0,,
Norte,RR,14,2020-06-15,25,605761,6881,6,203,3,1135.93,33.51
Norte,RR,14,2020-06-15,25,,88,0,2,0,,
Norte,RR,14,2020-06-16,25,605761,6935,54,216,13,1144.84,35.66
Norte,RR,14,2020-06-16,25,,89,1,2,0,,
Norte,RR,14,2020-06-17,25,605761,7150,215,224,8,1180.33,36.98
Norte,RR,14,2020-06-17,25,,90,1,2,0,,
Norte,RR,14,2020-06-18,25,605761,7421,271,231,7,1225.07,38.13
Norte,RR,14,2020-06-18,25,,91,1,2,0,,
Norte,RR,14,2020-06-19,25,605761,7650,229,239,8,1262.87,39.45
Norte,RR,14,2020-06-19,25,,103,12,2,0,,
Norte,RR,14,2020-06-20,25,605761,8037,387,245,6,1326.76,40.44
Norte,RR,14,2020-06-20,25,,106,3,2,0,,
Norte,RR,14,2020-06-21,26,605761,8120,83,251,6,1340.46,41.44
Norte,RR,14,2020-06-21,26,,109,3,2,0,,
Norte,RR,14,2020-06-22,26,605761,8188,68,251,0,1351.69,41.44
Norte,RR,14,2020-06-22,26,,109,0,2,0,,
Norte,RR,14,2020-06-23,26,605761,10340,2152,250,-1,1706.94,41.27
Norte,RR,14,2020-06-23,26,,178,69,0,-2,,
Norte,RR,14,2020-06-24,26,605761,10803,463,259,9,1783.38,42.76
Norte,RR,14,2020-06-24,26,,181,3,0,0,,
Norte,RR,14,2020-06-25,26,605761,11872,1069,271,12,1959.85,44.74
Norte,RR,14,2020-06-25,26,,196,15,1,1,,
Norte,RR,14,2020-06-26,26,605761,12911,1039,273,2,2131.37,45.07
Norte,RR,14,2020-06-26,26,,222,26,1,0,,
Norte,RR,14,2020-06-27,26,605761,13078,167,281,8,2158.94,46.39
Norte,RR,14,2020-06-27,26,,223,1,1,0,,
Norte,RR,14,2020-06-28,27,605761,14341,1263,281,0,2367.44,46.39
Norte,RR,14,2020-06-28,27,,231,8,1,0,,
Norte,RR,14,2020-06-29,27,605761,14459,118,281,0,2386.91,46.39
Norte,RR,14,2020-06-29,27,,237,6,1,0,,
Norte,RR,14,2020-06-30,27,605761,14641,182,283,2,2416.96,46.72
Norte,RR,14,2020-06-30,27,,240,3,1,0,,
Sul,RS,43,2020-02-25,9,11377239,0,0,0,0,0,0
Sul,RS,43,2020-02-26,9,11377239,0,0,0,0,0,0
Sul,RS,43,2020-02-27,9,11377239,0,0,0,0,0,0
Sul,RS,43,2020-02-28,9,11377239,0,0,0,0,0,0
Sul,RS,43,2020-02-29,9,11377239,0,0,0,0,0,0
Sul,RS,43,2020-03-01,10,11377239,0,0,0,0,0,0
Sul,RS,43,2020-03-02,10,11377239,0,0,0,0,0,0
Sul,RS,43,2020-03-03,10,11377239,0,0,0,0,0,0
Sul,RS,43,2020-03-04,10,11377239,0,0,0,0,0,0
Sul,RS,43,2020-03-05,10,11377239,0,0,0,0,0,0
Sul,RS,43,2020-03-06,10,11377239,0,0,0,0,0,0
Sul,RS,43,2020-03-07,10,11377239,0,0,0,0,0,0
Sul,RS,43,2020-03-08,11,11377239,0,0,0,0,0,0
Sul,RS,43,2020-03-09,11,11377239,0,0,0,0,0,0
Sul,RS,43,2020-03-10,11,11377239,1,1,0,0,0.01,0
Sul,RS,43,2020-03-11,11,11377239,2,1,0,0,0.02,0
Sul,RS,43,2020-03-12,11,11377239,4,2,0,0,0.04,0
Sul,RS,43,2020-03-13,11,11377239,4,0,0,0,0.04,0
Sul,RS,43,2020-03-14,11,11377239,6,2,0,0,0.05,0
Sul,RS,43,2020-03-15,12,11377239,6,0,0,0,0.05,0
Sul,RS,43,2020-03-16,12,11377239,6,0,0,0,0.05,0
Sul,RS,43,2020-03-17,12,11377239,10,4,0,0,0.09,0
Sul,RS,43,2020-03-18,12,11377239,19,9,0,0,0.17,0
Sul,RS,43,2020-03-19,12,11377239,28,9,0,0,0.25,0
Sul,RS,43,2020-03-20,12,11377239,37,9,0,0,0.33,0
Sul,RS,43,2020-03-21,12,11377239,60,23,0,0,0.53,0
Sul,RS,43,2020-03-22,13,11377239,72,12,0,0,0.63,0
Sul,RS,43,2020-03-23,13,11377239,86,14,0,0,0.76,0
Sul,RS,43,2020-03-24,13,11377239,98,12,0,0,0.86,0
Sul,RS,43,2020-03-25,13,11377239,123,25,1,1,1.08,0.01
Sul,RS,43,2020-03-26,13,11377239,168,45,1,0,1.48,0.01
Sul,RS,43,2020-03-27,13,11377239,195,27,2,1,1.71,0.02
Sul,RS,43,2020-03-27,13,,0,0,0,0,,
Sul,RS,43,2020-03-28,13,11377239,197,2,2,0,1.73,0.02
Sul,RS,43,2020-03-28,13,,4,4,0,0,,
Sul,RS,43,2020-03-29,14,11377239,226,29,2,0,1.99,0.02
Sul,RS,43,2020-03-29,14,,0,-4,0,0,,
Sul,RS,43,2020-03-30,14,11377239,241,15,3,1,2.12,0.03
Sul,RS,43,2020-03-30,14,,0,0,0,0,,
Sul,RS,43,2020-03-31,14,11377239,274,33,4,1,2.41,0.04
Sul,RS,43,2020-03-31,14,,0,0,0,0,,
Sul,RS,43,2020-04-01,14,11377239,306,32,4,0,2.69,0.04
Sul,RS,43,2020-04-01,14,,0,0,0,0,,
Sul,RS,43,2020-04-02,14,11377239,334,28,5,1,2.94,0.04
Sul,RS,43,2020-04-02,14,,0,0,0,0,,
Sul,RS,43,2020-04-03,14,11377239,396,62,5,0,3.48,0.04
Sul,RS,43,2020-04-03,14,,0,0,0,0,,
Sul,RS,43,2020-04-04,14,11377239,410,14,6,1,3.6,0.05
Sul,RS,43,2020-04-04,14,,0,0,0,0,,
Sul,RS,43,2020-04-05,15,11377239,418,8,7,1,3.67,0.06
Sul,RS,43,2020-04-05,15,,0,0,0,0,,
Sul,RS,43,2020-04-06,15,11377239,481,63,7,0,4.23,0.06
Sul,RS,43,2020-04-06,15,,0,0,0,0,,
Sul,RS,43,2020-04-07,15,11377239,508,27,8,1,4.47,0.07
Sul,RS,43,2020-04-07,15,,0,0,0,0,,
Sul,RS,43,2020-04-08,15,11377239,555,47,9,1,4.88,0.08
Sul,RS,43,2020-04-08,15,,0,0,0,0,,
Sul,RS,43,2020-04-09,15,11377239,618,63,12,3,5.43,0.11
Sul,RS,43,2020-04-09,15,,0,0,0,0,,
Sul,RS,43,2020-04-10,15,11377239,636,18,14,2,5.59,0.12
Sul,RS,43,2020-04-10,15,,0,0,0,0,,
Sul,RS,43,2020-04-11,15,11377239,640,4,15,1,5.63,0.13
Sul,RS,43,2020-04-11,15,,0,0,0,0,,
Sul,RS,43,2020-04-12,16,11377239,653,13,16,1,5.74,0.14
Sul,RS,43,2020-04-12,16,,0,0,0,0,,
Sul,RS,43,2020-04-13,16,11377239,664,11,16,0,5.84,0.14
Sul,RS,43,2020-04-13,16,,0,0,0,0,,
Sul,RS,43,2020-04-14,16,11377239,700,36,18,2,6.15,0.16
Sul,RS,43,2020-04-14,16,,0,0,0,0,,
Sul,RS,43,2020-04-15,16,11377239,747,47,19,1,6.57,0.17
Sul,RS,43,2020-04-15,16,,0,0,0,0,,
Sul,RS,43,2020-04-16,16,11377239,780,33,19,0,6.86,0.17
Sul,RS,43,2020-04-16,16,,0,0,0,0,,
Sul,RS,43,2020-04-17,16,11377239,802,22,22,3,7.05,0.19
Sul,RS,43,2020-04-17,16,,0,0,0,0,,
Sul,RS,43,2020-04-18,16,11377239,831,29,24,2,7.3,0.21
Sul,RS,43,2020-04-18,16,,0,0,0,0,,
Sul,RS,43,2020-04-19,17,11377239,854,23,24,0,7.51,0.21
Sul,RS,43,2020-04-19,17,,0,0,0,0,,
Sul,RS,43,2020-04-20,17,11377239,889,35,27,3,7.81,0.24
Sul,RS,43,2020-04-20,17,,0,0,0,0,,
Sul,RS,43,2020-04-21,17,11377239,904,15,27,0,7.95,0.24
Sul,RS,43,2020-04-21,17,,0,0,0,0,,
Sul,RS,43,2020-04-22,17,11377239,923,19,27,0,8.11,0.24
Sul,RS,43,2020-04-22,17,,0,0,0,0,,
Sul,RS,43,2020-04-23,17,11377239,994,71,29,2,8.74,0.25
Sul,RS,43,2020-04-23,17,,0,0,0,0,,
Sul,RS,43,2020-04-24,17,11377239,1061,67,31,2,9.33,0.27
Sul,RS,43,2020-04-24,17,,0,0,0,0,,
Sul,RS,43,2020-04-25,17,11377239,1096,35,34,3,9.63,0.3
Sul,RS,43,2020-04-25,17,,0,0,0,0,,
Sul,RS,43,2020-04-26,18,11377239,1166,70,35,1,10.25,0.31
Sul,RS,43,2020-04-26,18,,0,0,0,0,,
Sul,RS,43,2020-04-27,18,11377239,1228,62,42,7,10.79,0.37
Sul,RS,43,2020-04-27,18,,0,0,0,0,,
Sul,RS,43,2020-04-28,18,11377239,1286,58,45,3,11.3,0.4
Sul,RS,43,2020-04-28,18,,0,0,0,0,,
Sul,RS,43,2020-04-29,18,11377239,1368,82,50,5,12.02,0.44
Sul,RS,43,2020-04-29,18,,0,0,0,0,,
Sul,RS,43,2020-04-30,18,11377239,1466,98,51,1,12.89,0.45
Sul,RS,43,2020-04-30,18,,0,0,0,0,,
Sul,RS,43,2020-05-01,18,11377239,1529,63,58,7,13.44,0.51
Sul,RS,43,2020-05-01,18,,0,0,0,0,,
Sul,RS,43,2020-05-02,18,11377239,1619,90,62,4,14.23,0.54
Sul,RS,43,2020-05-02,18,,0,0,0,0,,
Sul,RS,43,2020-05-03,19,11377239,1666,47,65,3,14.64,0.57
Sul,RS,43,2020-05-03,19,,0,0,0,0,,
Sul,RS,43,2020-05-04,19,11377239,1711,45,74,9,15.04,0.65
Sul,RS,43,2020-05-04,19,,0,0,0,0,,
Sul,RS,43,2020-05-05,19,11377239,1815,104,79,5,15.95,0.69
Sul,RS,43,2020-05-05,19,,0,0,0,0,,
Sul,RS,43,2020-05-06,19,11377239,2050,235,87,8,18.02,0.76
Sul,RS,43,2020-05-06,19,,0,0,0,0,,
Sul,RS,43,2020-05-07,19,11377239,2129,79,90,3,18.71,0.79
Sul,RS,43,2020-05-07,19,,0,0,0,0,,
Sul,RS,43,2020-05-08,19,11377239,2447,318,91,1,21.51,0.8
Sul,RS,43,2020-05-08,19,,0,0,0,0,,
Sul,RS,43,2020-05-09,19,11377239,2493,46,95,4,21.91,0.84
Sul,RS,43,2020-05-09,19,,0,0,0,0,,
Sul,RS,43,2020-05-10,20,11377239,2542,49,97,2,22.34,0.85
Sul,RS,43,2020-05-10,20,,0,0,0,0,,
Sul,RS,43,2020-05-11,20,11377239,2576,34,105,8,22.64,0.92
Sul,RS,43,2020-05-11,20,,0,0,0,0,,
Sul,RS,43,2020-05-12,20,11377239,2917,341,111,6,25.64,0.98
Sul,RS,43,2020-05-12,20,,0,0,0,0,,
Sul,RS,43,2020-05-13,20,11377239,2917,0,111,0,25.64,0.98
Sul,RS,43,2020-05-13,20,,0,0,0,0,,
Sul,RS,43,2020-05-14,20,11377239,2997,80,120,9,26.34,1.05
Sul,RS,43,2020-05-14,20,,0,0,0,0,,
Sul,RS,43,2020-05-15,20,11377239,3597,600,126,6,31.62,1.11
Sul,RS,43,2020-05-15,20,,0,0,0,0,,
Sul,RS,43,2020-05-16,20,11377239,3695,98,132,6,32.48,1.16
Sul,RS,43,2020-05-16,20,,0,0,0,0,,
Sul,RS,43,2020-05-17,21,11377239,3735,40,142,10,32.83,1.25
Sul,RS,43,2020-05-17,21,,0,0,0,0,,
Sul,RS,43,2020-05-18,21,11377239,3735,0,144,2,32.83,1.27
Sul,RS,43,2020-05-18,21,,0,0,0,0,,
Sul,RS,43,2020-05-19,21,11377239,3750,15,151,7,32.96,1.33
Sul,RS,43,2020-05-19,21,,0,0,0,0,,
Sul,RS,43,2020-05-20,21,11377239,4973,1223,161,10,43.71,1.42
Sul,RS,43,2020-05-20,21,,0,0,0,0,,
Sul,RS,43,2020-05-21,21,11377239,5473,500,166,5,48.1,1.46
Sul,RS,43,2020-05-21,21,,0,0,0,0,,
