uf,city_name,city_code,date,stringency_index
SE,State government,STATE_GOV,2020-04-26,69.44
RR,State government,STATE_GOV,2020-04-26,73.15
RO,State government,STATE_GOV,2020-04-26,69.44
AP,State government,STATE_GOV,2020-04-26,64.81
RN,State government,STATE_GOV,2020-04-26,69.44
MT,State government,STATE_GOV,2020-04-26,31.48
CE,State government,STATE_GOV,2020-04-27,77.78
CE,Fortaleza,2304400,2020-04-27,57.41
GO,State government,STATE_GOV,2020-04-27,72.22
GO,Goiania,5208707,2020-04-27,40.74
AM,State government,STATE_GOV,2020-04-27,62.96
AM,Manaus,1302603,2020-04-27,47.22
BA,State government,STATE_GOV,2020-04-27,56.48
BA,Salvador,2927408,2020-04-27,58.33
SP,State government,STATE_GOV,2020-04-27,52.78
SP,Sao Paulo,3550308,2020-04-27,57.41
RS,Porto Alegre,4314902,2020-04-27,64.81
RS,State government,STATE_GOV,2020-04-27,73.15
RJ,State government,STATE_GOV,2020-04-27,70.37
RJ,Rio de Janeiro,3304557,2020-04-27,46.3
PE,State government,STATE_GOV,2020-04-27,79.63
PE,Recife,2611606,2020-04-27,52.78
AL,State government,STATE_GOV,2020-04-27,61.11
PR,State government,STATE_GOV,2020-04-27,63.89
MA,State government,STATE_GOV,2020-04-27,55.56
MS,State government,STATE_GOV,2020-04-27,36.11
ES,State government,STATE_GOV,2020-04-27,61.11
MG,State government,STATE_GOV,2020-04-27,69.44
SC,State government,STATE_GOV,2020-04-27,81.48
AC,State government,STATE_GOV,2020-04-27,71.3
PA,State government,STATE_GOV,2020-04-27,75
PB,State government,STATE_GOV,2020-04-27,53.7
DF,State government,STATE_GOV,2020-04-27,63.89
PI,State government,STATE_GOV,2020-04-27,55.56
TO,State government,STATE_GOV,2020-04-27,53.7
SE,State government,STATE_GOV,2020-04-27,80.56
RR,State government,STATE_GOV,2020-04-27,73.15
RO,State government,STATE_GOV,2020-04-27,69.44
AP,State government,STATE_GOV,2020-04-27,64.81
RN,State government,STATE_GOV,2020-04-27,69.44
MT,State government,STATE_GOV,2020-04-27,31.48
CE,State government,STATE_GOV,2020-04-28,77.78
CE,Fortaleza,2304400,2020-04-28,57.41
GO,State government,STATE_GOV,2020-04-28,72.22
GO,Goiania,5208707,2020-04-28,46.3
AM,State government,STATE_GOV,2020-04-28,62.96
AM,Manaus,1302603,2020-04-28,47.22
BA,State government,STATE_GOV,2020-04-28,56.48
BA,Salvador,2927408,2020-04-28,58.33
SP,State government,STATE_GOV,2020-04-28,52.78
SP,Sao Paulo,3550308,2020-04-28,57.41
RS,Porto Alegre,4314902,2020-04-28,64.81
RS,State government,STATE_GOV,2020-04-28,73.15
RJ,State government,STATE_GOV,2020-04-28,70.37
RJ,Rio de Janeiro,3304557,2020-04-28,46.3
PE,State government,STATE_GOV,2020-04-28,79.63
PE,Recife,2611606,2020-04-28,52.78
AL,State government,STATE_GOV,2020-04-28,61.11
PR,State government,STATE_GOV,2020-04-28,63.89
MA,State government,STATE_GOV,2020-04-28,55.56
MS,State government,STATE_GOV,2020-04-28,36.11
ES,State government,STATE_GOV,2020-04-28,61.11
MG,State government,STATE_GOV,2020-04-28,69.44
SC,State government,STATE_GOV,2020-04-28,81.48
AC,State government,STATE_GOV,2020-04-28,71.3
PA,State government,STATE_GOV,2020-04-28,75
PB,State government,STATE_GOV,2020-04-28,53.7
DF,State government,STATE_GOV,2020-04-28,63.89
PI,State government,STATE_GOV,2020-04-28,55.56
TO,State government,STATE_GOV,2020-04-28,53.7
SE,State government,STATE_GOV,2020-04-28,80.56
RR,State government,STATE_GOV,2020-04-28,73.15
RO,State government,STATE_GOV,2020-04-28,69.44
AP,State government,STATE_GOV,2020-04-28,64.81
RN,State government,STATE_GOV,2020-04-28,69.44
MT,State government,STATE_GOV,2020-04-28,31.48
CE,State government,STATE_GOV,2020-04-29,77.78
CE,Fortaleza,2304400,2020-04-29,57.41
GO,State government,STATE_GOV,2020-04-29,72.22
GO,Goiania,5208707,2020-04-29,46.3
AM,State government,STATE_GOV,2020-04-29,62.96
AM,Manaus,1302603,2020-04-29,47.22
BA,State government,STATE_GOV,2020-04-29,56.48
BA,Salvador,2927408,2020-04-29,58.33
SP,State government,STATE_GOV,2020-04-29,52.78
SP,Sao Paulo,3550308,2020-04-29,57.41
RS,Porto Alegre,4314902,2020-04-29,64.81
RS,State government,STATE_GOV,2020-04-29,73.15
RJ,State government,STATE_GOV,2020-04-29,70.37
RJ,Rio de Janeiro,3304557,2020-04-29,46.3
PE,State government,STATE_GOV,2020-04-29,79.63
PE,Recife,2611606,2020-04-29,52.78
AL,State government,STATE_GOV,2020-04-29,61.11
PR,State government,STATE_GOV,2020-04-29,63.89
MA,State government,STATE_GOV,2020-04-29,55.56
MS,State government,STATE_GOV,2020-04-29,36.11
ES,State government,STATE_GOV,2020-04-29,61.11
MG,State government,STATE_GOV,2020-04-29,69.44
SC,State government,STATE_GOV,2020-04-29,81.48
AC,State government,STATE_GOV,2020-04-29,71.3
PA,State government,STATE_GOV,2020-04-29,75
PB,State government,STATE_GOV,2020-04-29,53.7
DF,State government,STATE_GOV,2020-04-29,63.89
PI,State government,STATE_GOV,2020-04-29,55.56
TO,State government,STATE_GOV,2020-04-29,53.7
SE,State government,STATE_GOV,2020-04-29,80.56
RR,State government,STATE_GOV,2020-04-29,73.15
RO,State government,STATE_GOV,2020-04-29,69.44
AP,State government,STATE_GOV,2020-04-29,64.81
RN,State government,STATE_GOV,2020-04-29,69.44
MT,State government,STATE_GOV,2020-04-29,31.48
CE,State government,STATE_GOV,2020-04-30,77.78
CE,Fortaleza,2304400,2020-04-30,57.41
GO,State government,STATE_GOV,2020-04-30,72.22
GO,Goiania,5208707,2020-04-30,46.3
AM,State government,STATE_GOV,2020-04-30,62.96
AM,Manaus,1302603,2020-04-30,47.22
BA,State government,STATE_GOV,2020-04-30,56.48
BA,Salvador,2927408,2020-04-30,58.33
SP,State government,STATE_GOV,2020-04-30,52.78
SP,Sao Paulo,3550308,2020-04-30,57.41
RS,Porto Alegre,4314902,2020-04-30,64.81
RS,State government,STATE_GOV,2020-04-30,71.3
RJ,State government,STATE_GOV,2020-04-30,70.37
RJ,Rio de Janeiro,3304557,2020-04-30,46.3
PE,State government,STATE_GOV,2020-04-30,79.63
PE,Recife,2611606,2020-04-30,52.78
AL,State government,STATE_GOV,2020-04-30,61.11
PR,State government,STATE_GOV,2020-04-30,63.89
MA,State government,STATE_GOV,2020-04-30,55.56
MS,State government,STATE_GOV,2020-04-30,36.11
ES,State government,STATE_GOV,2020-04-30,61.11
MG,State government,STATE_GOV,2020-04-30,69.44
SC,State government,STATE_GOV,2020-04-30,81.48
AC,State government,STATE_GOV,2020-04-30,71.3
PA,State government,STATE_GOV,2020-04-30,75
PB,State government,STATE_GOV,2020-04-30,53.7
DF,State government,STATE_GOV,2020-04-30,63.89
PI,State government,STATE_GOV,2020-04-30,61.11
TO,State government,STATE_GOV,2020-04-30,53.7
SE,State government,STATE_GOV,2020-04-30,80.56
RR,State government,STATE_GOV,2020-04-30,73.15
RO,State government,STATE_GOV,2020-04-30,69.44
AP,State government,STATE_GOV,2020-04-30,64.81
RN,State government,STATE_GOV,2020-04-30,69.44
MT,State government,STATE_GOV,2020-04-30,31.48
CE,State government,STATE_GOV,2020-05-01,77.78
CE,Fortaleza,2304400,2020-05-01,57.41
GO,State government,STATE_GOV,2020-05-01,72.22
GO,Goiania,5208707,2020-05-01,46.3
AM,State government,STATE_GOV,2020-05-01,62.96
AM,Manaus,1302603,2020-05-01,47.22
BA,State government,STATE_GOV,2020-05-01,56.48
BA,Salvador,2927408,2020-05-01,58.33
SP,State government,STATE_GOV,2020-05-01,52.78
SP,Sao Paulo,3550308,2020-05-01,57.41
RS,Porto Alegre,4314902,2020-05-01,64.81
RS,State government,STATE_GOV,2020-05-01,71.3
RJ,State government,STATE_GOV,2020-05-01,70.37
RJ,Rio de Janeiro,3304557,2020-05-01,46.3
PE,State government,STATE_GOV,2020-05-01,79.63
PE,Recife,2611606,2020-05-01,52.78
AL,State government,STATE_GOV,2020-05-01,61.11
PR,State government,STATE_GOV,2020-05-01,63.89
MA,State government,STATE_GOV,2020-05-01,55.56
MS,State government,STATE_GOV,2020-05-01,25
ES,State government,STATE_GOV,2020-05-01,61.11
MG,State government,STATE_GOV,2020-05-01,69.44
SC,State government,STATE_GOV,2020-05-01,81.48
AC,State government,STATE_GOV,2020-05-01,71.3
PA,State government,STATE_GOV,2020-05-01,75
PB,State government,STATE_GOV,2020-05-01,53.7
DF,State government,STATE_GOV,2020-05-01,63.89
PI,State government,STATE_GOV,2020-05-01,61.11
TO,State government,STATE_GOV,2020-05-01,53.7
SE,State government,STATE_GOV,2020-05-01,80.56
RR,State government,STATE_GOV,2020-05-01,73.15
RO,State government,STATE_GOV,2020-05-01,69.44
AP,State government,STATE_GOV,2020-05-01,64.81
RN,State government,STATE_GOV,2020-05-01,69.44
MT,State government,STATE_GOV,2020-05-01,31.48
CE,State government,STATE_GOV,2020-05-02,77.78
CE,Fortaleza,2304400,2020-05-02,57.41
GO,State government,STATE_GOV,2020-05-02,72.22
GO,Goiania,5208707,2020-05-02,46.3
AM,State government,STATE_GOV,2020-05-02,62.96
AM,Manaus,1302603,2020-05-02,47.22
BA,State government,STATE_GOV,2020-05-02,56.48
BA,Salvador,2927408,2020-05-02,58.33
SP,State government,STATE_GOV,2020-05-02,52.78
SP,Sao Paulo,3550308,2020-05-02,57.41
RS,Porto Alegre,4314902,2020-05-02,64.81
RS,State government,STATE_GOV,2020-05-02,71.3
RJ,State government,STATE_GOV,2020-05-02,70.37
RJ,Rio de Janeiro,3304557,2020-05-02,46.3
PE,State government,STATE_GOV,2020-05-02,79.63
PE,Recife,2611606,2020-05-02,52.78
AL,State government,STATE_GOV,2020-05-02,61.11
PR,State government,STATE_GOV,2020-05-02,63.89
MA,State government,STATE_GOV,2020-05-02,55.56
MS,State government,STATE_GOV,2020-05-02,25
ES,State government,STATE_GOV,2020-05-02,61.11
MG,State government,STATE_GOV,2020-05-02,69.44
SC,State government,STATE_GOV,2020-05-02,81.48
AC,State government,STATE_GOV,2020-05-02,71.3
PA,State government,STATE_GOV,2020-05-02,75
PB,State government,STATE_GOV,2020-05-02,53.7
DF,State government,STATE_GOV,2020-05-02,63.89
PI,State government,STATE_GOV,2020-05-02,61.11
TO,State government,STATE_GOV,2020-05-02,53.7
SE,State government,STATE_GOV,2020-05-02,80.56
RR,State government,STATE_GOV,2020-05-02,73.15
RO,State government,STATE_GOV,2020-05-02,69.44
AP,State government,STATE_GOV,2020-05-02,64.81
RN,State government,STATE_GOV,2020-05-02,69.44
MT,State government,STATE_GOV,2020-05-02,31.48
CE,State government,STATE_GOV,2020-05-03,77.78
CE,Fortaleza,2304400,2020-05-03,57.41
GO,State government,STATE_GOV,2020-05-03,72.22
GO,Goiania,5208707,2020-05-03,46.3
AM,State government,STATE_GOV,2020-05-03,62.96
AM,Manaus,1302603,2020-05-03,47.22
BA,State government,STATE_GOV,2020-05-03,56.48
BA,Salvador,2927408,2020-05-03,58.33
SP,State government,STATE_GOV,2020-05-03,52.78
SP,Sao Paulo,3550308,2020-05-03,57.41
RS,Porto Alegre,4314902,2020-05-03,64.81
RS,State government,STATE_GOV,2020-05-03,71.3
RJ,State government,STATE_GOV,2020-05-03,70.37
RJ,Rio de Janeiro,3304557,2020-05-03,46.3
PE,State government,STATE_GOV,2020-05-03,79.63
PE,Recife,2611606,2020-05-03,52.78
AL,State government,STATE_GOV,2020-05-03,61.11
PR,State government,STATE_GOV,2020-05-03,63.89
MA,State government,STATE_GOV,2020-05-03,55.56
MS,State government,STATE_GOV,2020-05-03,25
ES,State government,STATE_GOV,2020-05-03,61.11
MG,State government,STATE_GOV,2020-05-03,69.44
SC,State government,STATE_GOV,2020-05-03,81.48
AC,State government,STATE_GOV,2020-05-03,71.3
PA,State government,STATE_GOV,2020-05-03,75
PB,State government,STATE_GOV,2020-05-03,53.7
DF,State government,STATE_GOV,2020-05-03,63.89
PI,State government,STATE_GOV,2020-05-03,61.11
TO,State government,STATE_GOV,2020-05-03,53.7
SE,State government,STATE_GOV,2020-05-03,80.56
RR,State government,STATE_GOV,2020-05-03,73.15
RO,State government,STATE_GOV,2020-05-03,69.44
AP,State government,STATE_GOV,2020-05-03,64.81
RN,State government,STATE_GOV,2020-05-03,69.44
MT,State government,STATE_GOV,2020-05-03,31.48
CE,State government,STATE_GOV,2020-05-04,77.78
CE,Fortaleza,2304400,2020-05-04,57.41
GO,State government,STATE_GOV,2020-05-04,72.22
GO,Goiania,5208707,2020-05-04,46.3
AM,State government,STATE_GOV,2020-05-04,62.96
AM,Manaus,1302603,2020-05-04,47.22
BA,State government,STATE_GOV,2020-05-04,56.48
BA,Salvador,2927408,2020-05-04,58.33
SP,State government,STATE_GOV,2020-05-04,52.78
SP,Sao Paulo,3550308,2020-05-04,57.41
RS,Porto Alegre,4314902,2020-05-04,64.81
RS,State government,STATE_GOV,2020-05-04,71.3
RJ,State government,STATE_GOV,2020-05-04,70.37
RJ,Rio de Janeiro,3304557,2020-05-04,46.3
PE,State government,STATE_GOV,2020-05-04,79.63
PE,Recife,2611606,2020-05-04,52.78
AL,State government,STATE_GOV,2020-05-04,61.11
PR,State government,STATE_GOV,2020-05-04,63.89
MA,State government,STATE_GOV,2020-05-04,55.56
MS,State government,STATE_GOV,2020-05-04,25
ES,State government,STATE_GOV,2020-05-04,61.11
MG,State government,STATE_GOV,2020-05-04,69.44
SC,State government,STATE_GOV,2020-05-04,81.48
AC,State government,STATE_GOV,2020-05-04,71.3
PA,State government,STATE_GOV,2020-05-04,75
PB,State government,STATE_GOV,2020-05-04,53.7
DF,State government,STATE_GOV,2020-05-04,63.89
PI,State government,STATE_GOV,2020-05-04,61.11
TO,State government,STATE_GOV,2020-05-04,53.7
SE,State government,STATE_GOV,2020-05-04,80.56
RR,State government,STATE_GOV,2020-05-04,73.15
RO,State government,STATE_GOV,2020-05-04,66.67
AP,State government,STATE_GOV,2020-05-04,64.81
RN,State government,STATE_GOV,2020-05-04,69.44
MT,State government,STATE_GOV,2020-05-04,31.48
CE,State government,STATE_GOV,2020-05-05,77.78
CE,Fortaleza,2304400,2020-05-05,57.41
GO,State government,STATE_GOV,2020-05-05,72.22
GO,Goiania,5208707,2020-05-05,46.3
AM,State government,STATE_GOV,2020-05-05,62.96
AM,Manaus,1302603,2020-05-05,47.22
BA,State government,STATE_GOV,2020-05-05,56.48
BA,Salvador,2927408,2020-05-05,58.33
SP,State government,STATE_GOV,2020-05-05,52.78
SP,Sao Paulo,3550308,2020-05-05,68.52
RS,Porto Alegre,4314902,2020-05-05,64.81
RS,State government,STATE_GOV,2020-05-05,71.3
RJ,State government,STATE_GOV,2020-05-05,70.37
RJ,Rio de Janeiro,3304557,2020-05-05,46.3
PE,State government,STATE_GOV,2020-05-05,79.63
PE,Recife,2611606,2020-05-05,52.78
AL,State government,STATE_GOV,2020-05-05,61.11
PR,State government,STATE_GOV,2020-05-05,63.89
MA,State government,STATE_GOV,2020-05-05,66.67
MS,State government,STATE_GOV,2020-05-05,25
ES,State government,STATE_GOV,2020-05-05,61.11
MG,State government,STATE_GOV,2020-05-05,69.44
SC,State government,STATE_GOV,2020-05-05,81.48
AC,State government,STATE_GOV,2020-05-05,71.3
PA,State government,STATE_GOV,2020-05-05,76.85
PB,State government,STATE_GOV,2020-05-05,53.7
DF,State government,STATE_GOV,2020-05-05,63.89
PI,State government,STATE_GOV,2020-05-05,61.11
TO,State government,STATE_GOV,2020-05-05,68.52
SE,State government,STATE_GOV,2020-05-05,80.56
RR,State government,STATE_GOV,2020-05-05,73.15
RO,State government,STATE_GOV,2020-05-05,66.67
AP,State government,STATE_GOV,2020-05-05,64.81
RN,State government,STATE_GOV,2020-05-05,69.44
MT,State government,STATE_GOV,2020-05-05,31.48
CE,State government,STATE_GOV,2020-05-06,77.78
CE,Fortaleza,2304400,2020-05-06,57.41
GO,State government,STATE_GOV,2020-05-06,72.22
GO,Goiania,5208707,2020-05-06,46.3
AM,State government,STATE_GOV,2020-05-06,62.96
AM,Manaus,1302603,2020-05-06,47.22
BA,State government,STATE_GOV,2020-05-06,56.48
BA,Salvador,2927408,2020-05-06,58.33
SP,State government,STATE_GOV,2020-05-06,52.78
SP,Sao Paulo,3550308,2020-05-06,57.41
RS,Porto Alegre,4314902,2020-05-06,64.81
RS,State government,STATE_GOV,2020-05-06,71.3
RJ,State government,STATE_GOV,2020-05-06,70.37
RJ,Rio de Janeiro,3304557,2020-05-06,46.3
PE,State government,STATE_GOV,2020-05-06,79.63
PE,Recife,2611606,2020-05-06,52.78
AL,State government,STATE_GOV,2020-05-06,66.67
PR,State government,STATE_GOV,2020-05-06,63.89
MA,State government,STATE_GOV,2020-05-06,66.67
MS,State government,STATE_GOV,2020-05-06,25
ES,State government,STATE_GOV,2020-05-06,61.11
MG,State government,STATE_GOV,2020-05-06,69.44
SC,State government,STATE_GOV,2020-05-06,81.48
AC,State government,STATE_GOV,2020-05-06,71.3
PA,State government,STATE_GOV,2020-05-06,76.85
PB,State government,STATE_GOV,2020-05-06,53.7
DF,State government,STATE_GOV,2020-05-06,63.89
PI,State government,STATE_GOV,2020-05-06,61.11
TO,State government,STATE_GOV,2020-05-06,68.52
SE,State government,STATE_GOV,2020-05-06,80.56
RR,State government,STATE_GOV,2020-05-06,73.15
RO,State government,STATE_GOV,2020-05-06,66.67
AP,State government,STATE_GOV,2020-05-06,64.81
RN,State government,STATE_GOV,2020-05-06,69.44
MT,State government,STATE_GOV,2020-05-06,31.48
CE,State government,STATE_GOV,2020-05-07,77.78
CE,Fortaleza,2304400,2020-05-07,57.41
GO,State government,STATE_GOV,2020-05-07,72.22
GO,Goiania,5208707,2020-05-07,46.3
AM,State government,STATE_GOV,2020-05-07,62.96
AM,Manaus,1302603,2020-05-07,47.22
BA,State government,STATE_GOV,2020-05-07,56.48
BA,Salvador,2927408,2020-05-07,58.33
SP,State government,STATE_GOV,2020-05-07,52.78
SP,Sao Paulo,3550308,2020-05-07,57.41
RS,Porto Alegre,4314902,2020-05-07,64.81
RS,State government,STATE_GOV,2020-05-07,71.3
RJ,State government,STATE_GOV,2020-05-07,70.37
RJ,Rio de Janeiro,3304557,2020-05-07,54.63
PE,State government,STATE_GOV,2020-05-07,79.63
PE,Recife,2611606,2020-05-07,52.78
AL,State government,STATE_GOV,2020-05-07,66.67
PR,State government,STATE_GOV,2020-05-07,63.89
MA,State government,STATE_GOV,2020-05-07,66.67
MS,State government,STATE_GOV,2020-05-07,25
ES,State government,STATE_GOV,2020-05-07,61.11
MG,State government,STATE_GOV,2020-05-07,69.44
SC,State government,STATE_GOV,2020-05-07,81.48
AC,State government,STATE_GOV,2020-05-07,71.3
PA,State government,STATE_GOV,2020-05-07,76.85
PB,State government,STATE_GOV,2020-05-07,53.7
DF,State government,STATE_GOV,2020-05-07,63.89
PI,State government,STATE_GOV,2020-05-07,61.11
TO,State government,STATE_GOV,2020-05-07,68.52
SE,State government,STATE_GOV,2020-05-07,80.56
RR,State government,STATE_GOV,2020-05-07,73.15
RO,State government,STATE_GOV,2020-05-07,66.67
AP,State government,STATE_GOV,2020-05-07,64.81
RN,State government,STATE_GOV,2020-05-07,69.44
MT,State government,STATE_GOV,2020-05-07,31.48
CE,State government,STATE_GOV,2020-05-08,79.63
CE,Fortaleza,2304400,2020-05-08,75.93
GO,State government,STATE_GOV,2020-05-08,72.22
GO,Goiania,5208707,2020-05-08,46.3
AM,State government,STATE_GOV,2020-05-08,62.96
AM,Manaus,1302603,2020-05-08,47.22
BA,State government,STATE_GOV,2020-05-08,56.48
BA,Salvador,2927408,2020-05-08,58.33
SP,State government,STATE_GOV,2020-05-08,52.78
SP,Sao Paulo,3550308,2020-05-08,57.41
RS,Porto Alegre,4314902,2020-05-08,64.81
RS,State government,STATE_GOV,2020-05-08,71.3
RJ,State government,STATE_GOV,2020-05-08,70.37
RJ,Rio de Janeiro,3304557,2020-05-08,54.63
PE,State government,STATE_GOV,2020-05-08,79.63
PE,Recife,2611606,2020-05-08,52.78
AL,State government,STATE_GOV,2020-05-08,66.67
PR,State government,STATE_GOV,2020-05-08,63.89
MA,State government,STATE_GOV,2020-05-08,66.67
MS,State government,STATE_GOV,2020-05-08,25
ES,State government,STATE_GOV,2020-05-08,61.11
MG,State government,STATE_GOV,2020-05-08,69.44
SC,State government,STATE_GOV,2020-05-08,81.48
AC,State government,STATE_GOV,2020-05-08,71.3
PA,State government,STATE_GOV,2020-05-08,76.85
PB,State government,STATE_GOV,2020-05-08,53.7
DF,State government,STATE_GOV,2020-05-08,63.89
PI,State government,STATE_GOV,2020-05-08,61.11
TO,State government,STATE_GOV,2020-05-08,68.52
SE,State government,STATE_GOV,2020-05-08,80.56
RR,State government,STATE_GOV,2020-05-08,73.15
RO,State government,STATE_GOV,2020-05-08,66.67
AP,State government,STATE_GOV,2020-05-08,64.81
RN,State government,STATE_GOV,2020-05-08,69.44
MT,State government,STATE_GOV,2020-05-08,31.48
CE,State government,STATE_GOV,2020-05-09,79.63
CE,Fortaleza,2304400,2020-05-09,75.93
GO,State government,STATE_GOV,2020-05-09,72.22
GO,Goiania,5208707,2020-05-09,46.3
AM,State government,STATE_GOV,2020-05-09,62.96
AM,Manaus,1302603,2020-05-09,47.22
BA,State government,STATE_GOV,2020-05-09,56.48
BA,Salvador,2927408,2020-05-09,66.67
SP,State government,STATE_GOV,2020-05-09,52.78
SP,Sao Paulo,3550308,2020-05-09,57.41
RS,Porto Alegre,4314902,2020-05-09,64.81
RS,State government,STATE_GOV,2020-05-09,71.3
RJ,State government,STATE_GOV,2020-05-09,70.37
RJ,Rio de Janeiro,3304557,2020-05-09,54.63
PE,State government,STATE_GOV,2020-05-09,79.63
PE,Recife,2611606,2020-05-09,52.78
AL,State government,STATE_GOV,2020-05-09,66.67
PR,State government,STATE_GOV,2020-05-09,63.89
MA,State government,STATE_GOV,2020-05-09,66.67
MS,State government,STATE_GOV,2020-05-09,25
ES,State government,STATE_GOV,2020-05-09,61.11
MG,State government,STATE_GOV,2020-05-09,69.44
SC,State government,STATE_GOV,2020-05-09,81.48
AC,State government,STATE_GOV,2020-05-09,71.3
PA,State government,STATE_GOV,2020-05-09,76.85
PB,State government,STATE_GOV,2020-05-09,53.7
DF,State government,STATE_GOV,2020-05-09,63.89
PI,State government,STATE_GOV,2020-05-09,61.11
TO,State government,STATE_GOV,2020-05-09,68.52
SE,State government,STATE_GOV,2020-05-09,80.56
RR,State government,STATE_GOV,2020-05-09,73.15
RO,State government,STATE_GOV,2020-05-09,66.67
AP,State government,STATE_GOV,2020-05-09,64.81
RN,State government,STATE_GOV,2020-05-09,69.44
MT,State government,STATE_GOV,2020-05-09,31.48
CE,State government,STATE_GOV,2020-05-10,79.63
CE,Fortaleza,2304400,2020-05-10,75.93
GO,State government,STATE_GOV,2020-05-10,72.22
GO,Goiania,5208707,2020-05-10,46.3
AM,State government,STATE_GOV,2020-05-10,62.96
AM,Manaus,1302603,2020-05-10,47.22
BA,State government,STATE_GOV,2020-05-10,56.48
BA,Salvador,2927408,2020-05-10,66.67
SP,State government,STATE_GOV,2020-05-10,52.78
SP,Sao Paulo,3550308,2020-05-10,57.41
RS,Porto Alegre,4314902,2020-05-10,64.81
RS,State government,STATE_GOV,2020-05-10,65.74
RJ,State government,STATE_GOV,2020-05-10,70.37
RJ,Rio de Janeiro,3304557,2020-05-10,54.63
PE,State government,STATE_GOV,2020-05-10,79.63
PE,Recife,2611606,2020-05-10,52.78
AL,State government,STATE_GOV,2020-05-10,66.67
PR,State government,STATE_GOV,2020-05-10,63.89
MA,State government,STATE_GOV,2020-05-10,66.67
MS,State government,STATE_GOV,2020-05-10,25
ES,State government,STATE_GOV,2020-05-10,61.11
MG,State government,STATE_GOV,2020-05-10,69.44
SC,State government,STATE_GOV,2020-05-10,81.48
AC,State government,STATE_GOV,2020-05-10,71.3
PA,State government,STATE_GOV,2020-05-10,76.85
PB,State government,STATE_GOV,2020-05-10,53.7
DF,State government,STATE_GOV,2020-05-10,63.89
PI,State government,STATE_GOV,2020-05-10,61.11
TO,State government,STATE_GOV,2020-05-10,68.52
SE,State government,STATE_GOV,2020-05-10,80.56
RR,State government,STATE_GOV,2020-05-10,73.15
RO,State government,STATE_GOV,2020-05-10,66.67
AP,State government,STATE_GOV,2020-05-10,64.81
RN,State government,STATE_GOV,2020-05-10,69.44
MT,State government,STATE_GOV,2020-05-10,31.48
CE,State government,STATE_GOV,2020-05-11,79.63
CE,Fortaleza,2304400,2020-05-11,75.93
GO,State government,STATE_GOV,2020-05-11,72.22
GO,Goiania,5208707,2020-05-11,46.3
AM,State government,STATE_GOV,2020-05-11,62.96
AM,Manaus,1302603,2020-05-11,47.22
BA,State government,STATE_GOV,2020-05-11,56.48
BA,Salvador,2927408,2020-05-11,66.67
SP,State government,STATE_GOV,2020-05-11,52.78
SP,Sao Paulo,3550308,2020-05-11,68.52
RS,Porto Alegre,4314902,2020-05-11,64.81
RS,State government,STATE_GOV,2020-05-11,65.74
RJ,State government,STATE_GOV,2020-05-11,70.37
RJ,Rio de Janeiro,3304557,2020-05-11,56.48
PE,State government,STATE_GOV,2020-05-11,69.44
PE,Recife,2611606,2020-05-11,52.78
AL,State government,STATE_GOV,2020-05-11,66.67
PR,State government,STATE_GOV,2020-05-11,63.89
MA,State government,STATE_GOV,2020-05-11,66.67
MS,State government,STATE_GOV,2020-05-11,25
ES,State government,STATE_GOV,2020-05-11,61.11
MG,State government,STATE_GOV,2020-05-11,69.44
SC,State government,STATE_GOV,2020-05-11,81.48
AC,State government,STATE_GOV,2020-05-11,71.3
PA,State government,STATE_GOV,2020-05-11,76.85
PB,State government,STATE_GOV,2020-05-11,53.7
DF,State government,STATE_GOV,2020-05-11,63.89
PI,State government,STATE_GOV,2020-05-11,61.11
TO,State government,STATE_GOV,2020-05-11,68.52
SE,State government,STATE_GOV,2020-05-11,80.56
RR,State government,STATE_GOV,2020-05-11,73.15
RO,State government,STATE_GOV,2020-05-11,66.67
AP,State government,STATE_GOV,2020-05-11,64.81
RN,State government,STATE_GOV,2020-05-11,69.44
MT,State government,STATE_GOV,2020-05-11,31.48
CE,State government,STATE_GOV,2020-05-12,79.63
CE,Fortaleza,2304400,2020-05-12,75.93
GO,State government,STATE_GOV,2020-05-12,72.22
GO,Goiania,5208707,2020-05-12,46.3
AM,State government,STATE_GOV,2020-05-12,62.96
AM,Manaus,1302603,2020-05-12,47.22
BA,State government,STATE_GOV,2020-05-12,58.33
BA,Salvador,2927408,2020-05-12,66.67
SP,State government,STATE_GOV,2020-05-12,52.78
SP,Sao Paulo,3550308,2020-05-12,68.52
RS,Porto Alegre,4314902,2020-05-12,64.81
RS,State government,STATE_GOV,2020-05-12,65.74
RJ,State government,STATE_GOV,2020-05-12,70.37
RJ,Rio de Janeiro,3304557,2020-05-12,56.48
PE,State government,STATE_GOV,2020-05-12,69.44
PE,Recife,2611606,2020-05-12,52.78
AL,State government,STATE_GOV,2020-05-12,66.67
PR,State government,STATE_GOV,2020-05-12,63.89
MA,State government,STATE_GOV,2020-05-12,66.67
MS,State government,STATE_GOV,2020-05-12,25
ES,State government,STATE_GOV,2020-05-12,61.11
MG,State government,STATE_GOV,2020-05-12,69.44
SC,State government,STATE_GOV,2020-05-12,81.48
AC,State government,STATE_GOV,2020-05-12,71.3
PA,State government,STATE_GOV,2020-05-12,76.85
PB,State government,STATE_GOV,2020-05-12,53.7
DF,State government,STATE_GOV,2020-05-12,63.89
PI,State government,STATE_GOV,2020-05-12,61.11
TO,State government,STATE_GOV,2020-05-12,68.52
SE,State government,STATE_GOV,2020-05-12,80.56
RR,State government,STATE_GOV,2020-05-12,73.15
